x,y,timestamp
0.2786736642377214,-2.0108021475634725,1731313265.3346765
0.3842929709371917,-2.0201123568308827,1731313265.7975411
0.2662144568004587,-2.0002781231664497,1731313266.2976108
0.2885996443151449,-2.0179556537640755,1731313266.7977734
0.29533343649954147,-2.0181380247334175,1731313267.297556
0.2951716515898232,-2.0173878685969666,1731313267.7976034
0.27831637878298743,-2.0110647003329176,1731313268.298663
0.24903381863796353,-1.9990927239489311,1731313268.7975655
0.2812869437593302,-2.015054781679463,1731313269.2976003
0.28161017061498306,-2.0056546169408134,1731313269.797565
0.3675269471379689,-2.0141843755699917,1731313270.297724
0.2820455497846721,-2.010532721406582,1731313270.7975688
0.24336010236869507,-2.0032466125691006,1731313271.2978542
0.2647146997942461,-1.9952289387823043,1731313271.7976916
0.2892069788774899,-2.0143254768257814,1731313272.297717
0.2903940475108957,-2.0156485027370423,1731313272.797753
0.27266001700430953,-2.007244684463526,1731313273.2976985
0.2977257349979593,-2.0161482422514894,1731313273.7977374
0.4043659167187777,-2.011815515879283,1731313274.2976449
0.27870181887613854,-2.0110982800084227,1731313274.7977622
0.285781871949728,-2.0185036706258646,1731313275.2975736
0.41545290465551254,-2.0254234897227246,1731313275.7975807
0.3285902746393888,-1.9992943359680089,1731313276.2992039
0.35179477268462384,-1.9938331379432268,1731313276.7981648
0.49915555670456774,-2.0233161307637464,1731313277.326641
0.5035623561442266,-2.0204070891900785,1731313277.7977672
0.5295611085453589,-2.0109876995799327,1731313278.2977836
0.5184503049814697,-2.0149997674454667,1731313278.7975762
0.6373258406271375,-2.0285268772180327,1731313279.3162923
0.7067463361990602,-2.034253743346019,1731313279.7983844
0.6977975761096955,-2.0306241659667257,1731313280.2977962
0.7689241329292004,-2.030576198608415,1731313280.797732
0.8286754014469717,-2.0365310575015054,1731313281.297583
0.882438933760838,-2.039374266347692,1731313281.797588
0.907593412597847,-2.04701052658866,1731313282.2982602
0.9494490122151213,-2.0416306922451644,1731313282.7983952
1.0518137970761972,-2.0376916485161036,1731313283.297649
1.0236142422774188,-2.039894265148339,1731313283.7985277
1.074254843489709,-2.051746184898506,1731313284.3169239
1.2640883063527701,-1.9890160778949835,1731313284.8025475
1.224689131360423,-2.045644281242742,1731313285.3095942
1.191447537163246,-2.0596267452925714,1731313285.886772
1.2766556322613134,-2.0562055934323538,1731313286.2992597
1.332787640059828,-2.0695323243818127,1731313286.8058956
1.343695596541155,-2.068489814787046,1731313287.3422887
1.359146405576202,-2.079067737562716,1731313287.7982848
1.421452001815283,-2.0596225400132524,1731313288.2975621
1.3970100952592794,-2.065919700718798,1731313288.7976136
2.6096419866139495,-2.036191779836852,1731313289.2980561
1.3886807143509312,-2.0265494597892784,1731313289.797679
2.7349611773395894,-2.0395091074577434,1731313290.2983093
1.3894714692413497,-1.9405241004071898,1731313290.79769
1.3822967761629759,-1.8827006335280734,1731313291.3001604
1.364498855333658,-1.8395253637621194,1731313291.7975786
1.375673127975213,-1.7796220700904193,1731313292.3560312
1.3377265253719612,-1.731738938959571,1731313292.832358
1.3057134480184982,-1.7136034691302808,1731313293.3777463
1.3159217511135894,-1.664928777229149,1731313293.7987556
1.3197037657262503,-1.610571867606568,1731313294.3734171
1.3376216957348217,-1.5679606745237007,1731313294.8588896
1.3312086835965078,-1.508393991922013,1731313295.3839169
1.3502933978322968,-1.4621630151878153,1731313295.8780618
1.3232195597497225,-1.4274104514034374,1731313296.2976384
1.3440549560473058,-1.3622517079228054,1731313296.8586617
1.3486907735267974,-1.3578373378313675,1731313297.3564699
1.3321808253231846,-1.3089537572484822,1731313297.8734686
1.3614962991690005,-1.256869092721942,1731313298.3689864
1.365728810964888,-1.204023607104235,1731313298.8706706
1.3762141754789439,-1.1532782340995242,1731313299.3673077
1.370612639668027,-1.1099600295027252,1731313299.8829734
1.3766067039280336,-1.0633252688863528,1731313300.3784738
1.3962098648708339,-1.0249652510821476,1731313300.8506842
1.3780431130168131,-1.002487864326073,1731313301.3650298
1.378730533202431,-0.9756776674530085,1731313301.7975254
1.3700711672687422,-0.9869094957943372,1731313302.3582265
1.3888224531119393,-0.966334771103158,1731313302.8602805
1.4026106395682016,-0.9814020495159652,1731313303.2978354
1.3783295975726197,-0.977899418368724,1731313303.882063
1.334573124011953,-0.9725109656380377,1731313304.3897917
1.2759187117853228,-0.9734304786290688,1731313304.8686616
1.2342217955966708,-0.9723673191248137,1731313305.3469095
1.1690014424870019,-0.9660920512657258,1731313305.8830543
1.1305254276191694,-0.965677468960211,1731313306.365545
3.225683196276424,-1.2885414123700474,1731313306.8465407
3.312634134832736,-0.5494860592915572,1731313307.331044
3.312634134832736,-0.5494860592915572,1731313307.8279254
3.312634134832736,-0.5494860592915572,1731313308.3476217
3.312634134832736,-0.5494860592915572,1731313308.8659103
3.312634134832736,-0.5494860592915572,1731313309.335291
3.312634134832736,-0.5494860592915572,1731313309.822804
3.312634134832736,-0.5494860592915572,1731313310.3307555
3.312634134832736,-0.5494860592915572,1731313310.8191276
3.312634134832736,-0.5494860592915572,1731313311.3199387
3.312634134832736,-0.5494860592915572,1731313311.8198662
3.312634134832736,-0.5494860592915572,1731313312.3240316
3.312634134832736,-0.5494860592915572,1731313312.8244438
3.312634134832736,-0.5494860592915572,1731313313.311356
3.312634134832736,-0.5494860592915572,1731313313.8186836
3.312634134832736,-0.5494860592915572,1731313314.3181908
4.529125413155111,-1.401008459911266,1731313314.8448725
4.529125413155111,-1.401008459911266,1731313315.3525631
-1.8397057911840178,-0.4601945588541112,1731313315.8559291
-1.8616920022767185,-0.4741069057873689,1731313316.3637862
9.440096818532288,-0.7243227018795731,1731313316.8989117
0.266467529108271,-1.0141643508216973,1731313317.4031336
-0.07771121729897218,-0.8150900970520676,1731313317.8685875
0.5305413218832273,-1.579028454777127,1731313318.3242483
0.27641015493117377,-1.0242243558725967,1731313318.857369
9.296382825136746,-0.736982382028927,1731313319.3810647
0.2729011652408191,-1.0260251322856004,1731313319.8599434
9.246097366547653,-0.7359501930078762,1731313320.3586376
9.398324714438592,-0.750754584008468,1731313320.846275
0.2796503772390352,-1.1370065863708845,1731313321.3708963
0.2827523383517565,-1.1819414258149517,1731313321.839869
0.275489033293586,-1.2264959190749092,1731313322.334471
-0.3228756863794243,-0.8921853631255607,1731313322.8491414
0.2920895850412768,-1.3193554716526128,1731313323.3419714
0.2951447682703092,-1.3724684136297953,1731313323.8426762
0.3009692484108538,-1.415472435586566,1731313324.3322668
0.29312064578053265,-1.4625836926287783,1731313324.8335323
9.881437993856881,-0.8156343780217494,1731313325.3403604
-0.637321059173822,-1.0406267205037514,1731313325.862947
0.34461986984527937,-1.6299209588013788,1731313326.3320813
0.3606199615533322,-1.6799769098860677,1731313326.8620532
0.3016627089619187,-1.6920277648417283,1731313327.3508022
0.402681588518666,-1.7939155502407669,1731313327.8402474
0.4182955803576153,-1.845502306805981,1731313328.3471594
10.103818868866673,-0.9806114876115046,1731313328.8516183
0.3479207413332298,-1.8938223290390532,1731313329.3344328
0.39381071080728863,-1.9465712935735242,1731313329.8476646
0.8559374456685945,-1.9169356569219909,1731313330.3225484
0.8645160655564061,-1.966605480290192,1731313330.8693447
-1.149934127219062,-0.8805824594320404,1731313331.4300041
0.8786904531789912,-1.9558540087631633,1731313331.8064203
